,name,CEFR,Error_type
5761,2014_ASt_21_2.txt,B1,"Change, addition, deletion of a part of collocation"
5762,2014_ASt_21_2.txt,B1,Spelling
5763,2014_ASt_21_2.txt,B1,Spelling
5764,2014_ASt_21_2.txt,B1,Relative clauses
5765,2014_ASt_21_2.txt,B1,ÐšÐ¾Ð¼Ð¼ÐµÐ½Ñ‚Ð°Ñ€Ð¸Ð¹
5766,2014_ASt_21_2.txt,B1,Choice of lexical item
5767,2014_ASt_21_2.txt,B1,Punctuation
5768,2014_ASt_21_2.txt,B1,Spelling
5769,2014_ASt_21_2.txt,B1,Spelling
5770,2014_ASt_21_2.txt,B1,Spelling
5771,2014_ASt_21_2.txt,B1,Redundant component in clause or sentence
5772,2014_ASt_21_2.txt,B1,Spelling
5773,2014_ASt_21_2.txt,B1,Spelling
5774,2014_ASt_21_2.txt,B1,Spelling
5775,2014_ASt_21_2.txt,B1,Spelling
5776,2014_ASt_21_2.txt,B1,Redundant component in clause or sentence
5805,2014_ASt_22_2.txt,B1+,Word order
5806,2014_ASt_22_2.txt,B1+,Spelling
5807,2014_ASt_22_2.txt,B1+,Spelling
5808,2014_ASt_22_2.txt,B1+,Capitalisation
5809,2014_ASt_22_2.txt,B1+,Conjunctions
5810,2014_ASt_22_2.txt,B1+,Articles
5811,2014_ASt_22_2.txt,B1+,Confusion of categories
5812,2014_ASt_22_2.txt,B1+,Articles
5813,2014_ASt_22_2.txt,B1+,Spelling
5814,2014_ASt_22_2.txt,B1+,Articles
5815,2014_ASt_22_2.txt,B1+,Spelling
5816,2014_ASt_22_2.txt,B1+,Punctuation
5817,2014_ASt_22_2.txt,B1+,Spelling
5818,2014_ASt_22_2.txt,B1+,Absence of a component in clause or sentence
5819,2014_ASt_22_2.txt,B1+,Spelling
5820,2014_ASt_22_2.txt,B1+,Tense form
5821,2014_ASt_22_2.txt,B1+,Spelling
5822,2014_ASt_22_2.txt,B1+,Tense form
5823,2014_ASt_22_2.txt,B1+,Confusion of structures
5824,2014_ASt_22_2.txt,B1+,Word choice
5825,2014_ASt_22_2.txt,B1+,Spelling
5826,2014_ASt_22_2.txt,B1+,Spelling
5827,2014_ASt_22_2.txt,B1+,Absence of a component in clause or sentence
5828,2014_ASt_22_2.txt,B1+,Prepositions
5829,2014_ASt_22_2.txt,B1+,Referential device
5830,2014_ASt_22_2.txt,B1+,Spelling
5831,2014_ASt_22_2.txt,B1+,Spelling
5832,2014_ASt_22_2.txt,B1+,Spelling
5839,2014_ASt_23_2.txt,C1,Choice of tense
5840,2014_ASt_23_2.txt,C1,Word choice
5841,2014_ASt_23_2.txt,C1,Word choice
5842,2014_ASt_23_2.txt,C1,Word choice
5843,2014_ASt_23_2.txt,C1,Choice of lexical item
5844,2014_ASt_23_2.txt,C1,Word choice
5845,2014_ASt_23_2.txt,C1,Punctuation
5846,2014_ASt_23_2.txt,C1,Articles
5847,2014_ASt_23_2.txt,C1,Spelling
5848,2014_ASt_23_2.txt,C1,Choice of lexical item
5849,2014_ASt_23_2.txt,C1,Articles
5850,2014_ASt_23_2.txt,C1,Choice of lexical item
5851,2014_ASt_23_2.txt,C1,Articles
5852,2014_ASt_23_2.txt,C1,Articles
5853,2014_ASt_23_2.txt,C1,Absence of necessary explanation or detail
5854,2014_ASt_23_2.txt,C1,Articles
5855,2014_ASt_23_2.txt,C1,Punctuation
5856,2014_ASt_23_2.txt,C1,Punctuation
5857,2014_ASt_23_2.txt,C1,Word choice
5858,2014_ASt_23_2.txt,C1,Redundant component in clause or sentence
5859,2014_ASt_23_2.txt,C1,Word choice
5860,2014_ASt_23_2.txt,C1,Word choice
5861,2014_ASt_23_2.txt,C1,Confusion of categories
5862,2014_ASt_23_2.txt,C1,Noun number
5863,2014_ASt_23_2.txt,C1,Word choice
5864,2014_ASt_23_2.txt,C1,Spelling
5865,2014_ASt_23_2.txt,C1,Redundant component in clause or sentence
5866,2014_ASt_23_2.txt,C1,Spelling
5867,2014_ASt_23_2.txt,C1,Redundant component in clause or sentence
5868,2014_ASt_23_2.txt,C1,Redundant component in clause or sentence
5869,2014_ASt_23_2.txt,C1,Redundant component in clause or sentence
5870,2014_ASt_23_2.txt,C1,Redundant component in clause or sentence
5880,2014_ASt_24_2.txt,B2+,Absence of necessary explanation or detail
5881,2014_ASt_24_2.txt,B2+,Choice of lexical item
5882,2014_ASt_24_2.txt,B2+,Word choice
5883,2014_ASt_24_2.txt,B2+,Word order
5884,2014_ASt_24_2.txt,B2+,Word choice
5885,2014_ASt_24_2.txt,B2+,Word choice
5886,2014_ASt_24_2.txt,B2+,Articles
5887,2014_ASt_24_2.txt,B2+,Agreement
5888,2014_ASt_24_2.txt,B2+,Spelling
5889,2014_ASt_24_2.txt,B2+,Ð˜ÑÐ¿Ñ€Ð°Ð²Ð»ÐµÐ½Ð¸Ðµ
5890,2014_ASt_24_2.txt,B2+,Word choice
5891,2014_ASt_24_2.txt,B2+,Absence of a component in clause or sentence
5892,2014_ASt_24_2.txt,B2+,Punctuation
5893,2014_ASt_24_2.txt,B2+,Word order
5894,2014_ASt_24_2.txt,B2+,Spelling
5895,2014_ASt_24_2.txt,B2+,Spelling
5896,2014_ASt_24_2.txt,B2+,Redundant component in clause or sentence
5946,2014_ASt_26_2.txt,B1+,Word choice
5947,2014_ASt_26_2.txt,B1+,Referential device
5948,2014_ASt_26_2.txt,B1+,Spelling
5949,2014_ASt_26_2.txt,B1+,Agreement
5950,2014_ASt_26_2.txt,B1+,Articles
5951,2014_ASt_26_2.txt,B1+,Word order
5952,2014_ASt_26_2.txt,B1+,Agreement
5953,2014_ASt_26_2.txt,B1+,Articles
5954,2014_ASt_26_2.txt,B1+,Absence of a component in clause or sentence
5955,2014_ASt_26_2.txt,B1+,Absence of a component in clause or sentence
5956,2014_ASt_26_2.txt,B1+,Spelling
5957,2014_ASt_26_2.txt,B1+,Ð˜ÑÐ¿Ñ€Ð°Ð²Ð»ÐµÐ½Ð¸Ðµ
5966,2014_ASt_27_2.txt,B1+,Choice of lexical item
5967,2014_ASt_27_2.txt,B1+,Voice
5968,2014_ASt_27_2.txt,B1+,Verb pattern
5969,2014_ASt_27_2.txt,B1+,Prepositions
5970,2014_ASt_27_2.txt,B1+,Absence of a component in clause or sentence
5971,2014_ASt_27_2.txt,B1+,Redundant component in clause or sentence
5972,2014_ASt_27_2.txt,B1+,Word choice
5973,2014_ASt_27_2.txt,B1+,Agreement
5974,2014_ASt_27_2.txt,B1+,Articles
5975,2014_ASt_27_2.txt,B1+,Articles
5976,2014_ASt_27_2.txt,B1+,Word order
5977,2014_ASt_27_2.txt,B1+,Punctuation
5978,2014_ASt_27_2.txt,B1+,Spelling
5979,2014_ASt_27_2.txt,B1+,Spelling
5980,2014_ASt_27_2.txt,B1+,Spelling
5981,2014_ASt_27_2.txt,B1+,Word choice
5982,2014_ASt_27_2.txt,B1+,Spelling
5983,2014_ASt_27_2.txt,B1+,Punctuation
5984,2014_ASt_27_2.txt,B1+,Punctuation
5985,2014_ASt_27_2.txt,B1+,Agreement
5986,2014_ASt_27_2.txt,B1+,Spelling
5987,2014_ASt_27_2.txt,B1+,Spelling
5988,2014_ASt_27_2.txt,B1+,Word order
5989,2014_ASt_27_2.txt,B1+,Spelling
5990,2014_ASt_27_2.txt,B1+,Absence of a component in clause or sentence
5991,2014_ASt_27_2.txt,B1+,Articles
5992,2014_ASt_27_2.txt,B1+,Prepositions
5993,2014_ASt_27_2.txt,B1+,Prepositions
5994,2014_ASt_27_2.txt,B1+,Spelling
5995,2014_ASt_27_2.txt,B1+,Choice of tense
5996,2014_ASt_27_2.txt,B1+,Prepositions
5997,2014_ASt_27_2.txt,B1+,Spelling
5998,2014_ASt_27_2.txt,B1+,Derivational affixes
5999,2014_ASt_27_2.txt,B1+,Spelling
6000,2014_ASt_27_2.txt,B1+,Redundant component in clause or sentence
6001,2014_ASt_27_2.txt,B1+,Redundant component in clause or sentence
6002,2014_ASt_27_2.txt,B1+,Spelling
6099,2014_ASt_2_2.txt,B2,Verb pattern
6100,2014_ASt_2_2.txt,B2,Spelling
6101,2014_ASt_2_2.txt,B2,Spelling
6102,2014_ASt_2_2.txt,B2,Spelling
6103,2014_ASt_2_2.txt,B2,Spelling
6104,2014_ASt_2_2.txt,B2,Countable/uncountable
6105,2014_ASt_2_2.txt,B2,Agreement
6106,2014_ASt_2_2.txt,B2,Noun number
6107,2014_ASt_2_2.txt,B2,Choice of lexical item
6108,2014_ASt_2_2.txt,B2,Articles
6109,2014_ASt_2_2.txt,B2,Noun number
6110,2014_ASt_2_2.txt,B2,Choice of lexical item
6111,2014_ASt_2_2.txt,B2,Articles
6112,2014_ASt_2_2.txt,B2,Verb pattern
6113,2014_ASt_2_2.txt,B2,Word order
6114,2014_ASt_2_2.txt,B2,Absence of necessary explanation or detail
6115,2014_ASt_2_2.txt,B2,Spelling
6116,2014_ASt_2_2.txt,B2,Confusion of categories
6117,2014_ASt_2_2.txt,B2,Spelling
6118,2014_ASt_2_2.txt,B2,Noun number
6119,2014_ASt_2_2.txt,B2,Noun number
6120,2014_ASt_2_2.txt,B2,Noun number
6121,2014_ASt_2_2.txt,B2,Noun number
6122,2014_ASt_2_2.txt,B2,Agreement
6123,2014_ASt_2_2.txt,B2,Articles
6124,2014_ASt_2_2.txt,B2,Modals
6125,2014_ASt_2_2.txt,B2,Choice of lexical item
6126,2014_ASt_2_2.txt,B2,Prepositional noun
6127,2014_ASt_2_2.txt,B2,Noun number
6128,2014_ASt_2_2.txt,B2,Conjunctions
6129,2014_ASt_2_2.txt,B2,Punctuation
6130,2014_ASt_2_2.txt,B2,Derivational affixes
6131,2014_ASt_2_2.txt,B2,Derivational affixes
6132,2014_ASt_2_2.txt,B2,Derivational affixes
6133,2014_ASt_2_2.txt,B2,Choice of lexical item
6134,2014_ASt_2_2.txt,B2,Spelling
6135,2014_ASt_2_2.txt,B2,Redundant component in clause or sentence
6136,2014_ASt_2_2.txt,B2,Redundant component in clause or sentence
6137,2014_ASt_2_2.txt,B2,Articles
6138,2014_ASt_2_2.txt,B2,Articles
6139,2014_ASt_2_2.txt,B2,Redundant component in clause or sentence
6140,2014_ASt_2_2.txt,B2,Redundant component in clause or sentence
6178,2014_ASt_30_2.txt,B1+,Choice of lexical item
6179,2014_ASt_30_2.txt,B1+,Agreement
6180,2014_ASt_30_2.txt,B1+,Articles
6181,2014_ASt_30_2.txt,B1+,Spelling
6182,2014_ASt_30_2.txt,B1+,Spelling
6183,2014_ASt_30_2.txt,B1+,Agreement
6184,2014_ASt_30_2.txt,B1+,Modals
6185,2014_ASt_30_2.txt,B1+,Articles
6186,2014_ASt_30_2.txt,B1+,Choice of tense
6187,2014_ASt_30_2.txt,B1+,Spelling
6188,2014_ASt_30_2.txt,B1+,Choice of lexical item
6189,2014_ASt_30_2.txt,B1+,Redundant component in clause or sentence
6190,2014_ASt_30_2.txt,B1+,Spelling
6191,2014_ASt_30_2.txt,B1+,Redundant component in clause or sentence
6192,2014_ASt_30_2.txt,B1+,Redundant component in clause or sentence
6193,2014_ASt_30_2.txt,B1+,Spelling
6194,2014_ASt_30_2.txt,B1+,Confusion of categories
6195,2014_ASt_30_2.txt,B1+,Spelling
6196,2014_ASt_30_2.txt,B1+,Tense form
6197,2014_ASt_30_2.txt,B1+,Agreement
6198,2014_ASt_30_2.txt,B1+,"Change, addition, deletion of a part of collocation"
6199,2014_ASt_30_2.txt,B1+,Agreement
6200,2014_ASt_30_2.txt,B1+,Redundant component in clause or sentence
6201,2014_ASt_30_2.txt,B1+,Relative clauses
6202,2014_ASt_30_2.txt,B1+,Noun number
6203,2014_ASt_30_2.txt,B1+,Noun number
6204,2014_ASt_30_2.txt,B1+,"Change, addition, deletion of a part of collocation"
6205,2014_ASt_30_2.txt,B1+,Word order
6206,2014_ASt_30_2.txt,B1+,Word order
6207,2014_ASt_30_2.txt,B1+,Absence of a component in clause or sentence
6208,2014_ASt_30_2.txt,B1+,Word order
6209,2014_ASt_30_2.txt,B1+,Word order
6210,2014_ASt_30_2.txt,B1+,Punctuation
6211,2014_ASt_30_2.txt,B1+,Negation
6212,2014_ASt_30_2.txt,B1+,Spelling
6213,2014_ASt_30_2.txt,B1+,Confusion of categories
6214,2014_ASt_30_2.txt,B1+,Word choice
6215,2014_ASt_30_2.txt,B1+,Choice of tense
6216,2014_ASt_30_2.txt,B1+,Absence of necessary explanation or detail
6217,2014_ASt_30_2.txt,B1+,Agreement
6218,2014_ASt_30_2.txt,B1+,Referential device
6219,2014_ASt_30_2.txt,B1+,Referential device
6220,2014_ASt_30_2.txt,B1+,Referential device
6221,2014_ASt_30_2.txt,B1+,Conjunctions
6222,2014_ASt_30_2.txt,B1+,Choice of lexical item
6223,2014_ASt_30_2.txt,B1+,Adjectives
6224,2014_ASt_30_2.txt,B1+,Redundant component in clause or sentence
6225,2014_ASt_30_2.txt,B1+,Redundant component in clause or sentence
6226,2014_ASt_30_2.txt,B1+,Redundant component in clause or sentence
6250,2014_ASt_31_2.txt,B1+,Inappropriate register
6251,2014_ASt_31_2.txt,B1+,Absence of a component in clause or sentence
6252,2014_ASt_31_2.txt,B1+,Absence of necessary explanation or detail
6253,2014_ASt_31_2.txt,B1+,Infinitive construction
6254,2014_ASt_31_2.txt,B1+,Punctuation
6255,2014_ASt_31_2.txt,B1+,Articles
6256,2014_ASt_31_2.txt,B1+,"Change, addition, deletion of a part of collocation"
6257,2014_ASt_31_2.txt,B1+,Articles
6258,2014_ASt_31_2.txt,B1+,Punctuation
6259,2014_ASt_31_2.txt,B1+,Ð˜ÑÐ¿Ñ€Ð°Ð²Ð»ÐµÐ½Ð¸Ðµ
6260,2014_ASt_31_2.txt,B1+,Ð˜ÑÐ¿Ñ€Ð°Ð²Ð»ÐµÐ½Ð¸Ðµ
6261,2014_ASt_31_2.txt,B1+,Ð˜ÑÐ¿Ñ€Ð°Ð²Ð»ÐµÐ½Ð¸Ðµ
6262,2014_ASt_31_2.txt,B1+,Prepositional noun
6263,2014_ASt_31_2.txt,B1+,Inappropriate register
6264,2014_ASt_31_2.txt,B1+,Choice of tense
6265,2014_ASt_31_2.txt,B1+,Articles
6266,2014_ASt_31_2.txt,B1+,Prepositional noun
6267,2014_ASt_31_2.txt,B1+,Derivational affixes
6268,2014_ASt_31_2.txt,B1+,Agreement
6269,2014_ASt_31_2.txt,B1+,Agreement
6270,2014_ASt_31_2.txt,B1+,Choice of tense
6271,2014_ASt_31_2.txt,B1+,Inappropriate register
6272,2014_ASt_31_2.txt,B1+,Noun number
6273,2014_ASt_31_2.txt,B1+,Noun number
6274,2014_ASt_31_2.txt,B1+,Tense form
6275,2014_ASt_31_2.txt,B1+,Articles
6276,2014_ASt_31_2.txt,B1+,Prepositional noun
6277,2014_ASt_31_2.txt,B1+,Choice of lexical item
6278,2014_ASt_31_2.txt,B1+,Conjunctions
6279,2014_ASt_31_2.txt,B1+,Word order
6280,2014_ASt_31_2.txt,B1+,Noun number
6281,2014_ASt_31_2.txt,B1+,Spelling
6282,2014_ASt_31_2.txt,B1+,Spelling
6283,2014_ASt_31_2.txt,B1+,Spelling
6284,2014_ASt_31_2.txt,B1+,Redundant component in clause or sentence
6285,2014_ASt_31_2.txt,B1+,Redundant component in clause or sentence
6286,2014_ASt_31_2.txt,B1+,Redundant component in clause or sentence
6287,2014_ASt_31_2.txt,B1+,Confusion of categories
6288,2014_ASt_31_2.txt,B1+,Redundant component in clause or sentence
6289,2014_ASt_31_2.txt,B1+,Redundant component in clause or sentence
6290,2014_ASt_31_2.txt,B1+,Redundant component in clause or sentence
6303,2014_ASt_32_2.txt,B2+,Spelling
6304,2014_ASt_32_2.txt,B2+,Spelling
6305,2014_ASt_32_2.txt,B2+,Inappropriate register
6306,2014_ASt_32_2.txt,B2+,Choice of tense
6307,2014_ASt_32_2.txt,B2+,Inappropriate register
6308,2014_ASt_32_2.txt,B2+,Inappropriate register
6309,2014_ASt_32_2.txt,B2+,Inappropriate register
6310,2014_ASt_32_2.txt,B2+,Inappropriate register
6311,2014_ASt_32_2.txt,B2+,Inappropriate register
6312,2014_ASt_32_2.txt,B2+,Noun number
6313,2014_ASt_32_2.txt,B2+,Tense form
6314,2014_ASt_32_2.txt,B2+,Articles
6315,2014_ASt_32_2.txt,B2+,Word order
6316,2014_ASt_32_2.txt,B2+,Choice of lexical item
6317,2014_ASt_32_2.txt,B2+,Prepositions
6318,2014_ASt_32_2.txt,B2+,Punctuation
6319,2014_ASt_32_2.txt,B2+,Punctuation
6320,2014_ASt_32_2.txt,B2+,Spelling
6321,2014_ASt_32_2.txt,B2+,Spelling
6322,2014_ASt_32_2.txt,B2+,Spelling
6323,2014_ASt_32_2.txt,B2+,Spelling
6324,2014_ASt_32_2.txt,B2+,Spelling
6325,2014_ASt_32_2.txt,B2+,Spelling
6326,2014_ASt_32_2.txt,B2+,Spelling
6331,2014_ASt_33_2.txt,C1,Agreement
6332,2014_ASt_33_2.txt,C1,Spelling
6333,2014_ASt_33_2.txt,C1,Spelling
6334,2014_ASt_33_2.txt,C1,Absence of necessary explanation or detail
6335,2014_ASt_33_2.txt,C1,Choice of tense
6336,2014_ASt_33_2.txt,C1,Spelling
6337,2014_ASt_33_2.txt,C1,Punctuation
6338,2014_ASt_33_2.txt,C1,Word order
6339,2014_ASt_33_2.txt,C1,Inappropriate register
6340,2014_ASt_33_2.txt,C1,Agreement
6341,2014_ASt_33_2.txt,C1,Punctuation
6342,2014_ASt_33_2.txt,C1,Spelling
6343,2014_ASt_33_2.txt,C1,Articles
6344,2014_ASt_33_2.txt,C1,Inappropriate register
6345,2014_ASt_33_2.txt,C1,Choice of lexical item
6346,2014_ASt_33_2.txt,C1,Absence of a component in clause or sentence
6347,2014_ASt_33_2.txt,C1,Tense form
6348,2014_ASt_33_2.txt,C1,Inappropriate register
6349,2014_ASt_33_2.txt,C1,Word choice
6350,2014_ASt_33_2.txt,C1,Absence of a component in clause or sentence
6351,2014_ASt_33_2.txt,C1,Inappropriate register
6352,2014_ASt_33_2.txt,C1,Choice of tense
6353,2014_ASt_33_2.txt,C1,Absence of necessary explanation or detail
6354,2014_ASt_33_2.txt,C1,Choice of tense
6355,2014_ASt_33_2.txt,C1,Spelling
6356,2014_ASt_33_2.txt,C1,Word choice
6357,2014_ASt_33_2.txt,C1,Word choice
6358,2014_ASt_33_2.txt,C1,Inappropriate register
6359,2014_ASt_33_2.txt,C1,Possessive form of a noun
6360,2014_ASt_33_2.txt,C1,Inappropriate register
6361,2014_ASt_33_2.txt,C1,Choice of tense
6362,2014_ASt_33_2.txt,C1,Choice of tense
6363,2014_ASt_33_2.txt,C1,Absence of a component in clause or sentence
6364,2014_ASt_33_2.txt,C1,Choice of tense
6365,2014_ASt_33_2.txt,C1,Spelling
6366,2014_ASt_33_2.txt,C1,Noun number
6367,2014_ASt_33_2.txt,C1,Noun number
6368,2014_ASt_33_2.txt,C1,Articles
6369,2014_ASt_33_2.txt,C1,Spelling
6383,2014_ASt_34_2.txt,B2+,Referential device
6384,2014_ASt_34_2.txt,B2+,Referential device
6385,2014_ASt_34_2.txt,B2+,Confusion of categories
6386,2014_ASt_34_2.txt,B2+,Choice of lexical item
6387,2014_ASt_34_2.txt,B2+,"Change, addition, deletion of a part of collocation"
6388,2014_ASt_34_2.txt,B2+,Determiners
6389,2014_ASt_34_2.txt,B2+,Word order
6390,2014_ASt_34_2.txt,B2+,Prepositions
6391,2014_ASt_34_2.txt,B2+,Word choice
6392,2014_ASt_34_2.txt,B2+,Agreement
6393,2014_ASt_34_2.txt,B2+,Articles
6394,2014_ASt_34_2.txt,B2+,Spelling
6395,2014_ASt_34_2.txt,B2+,Verb pattern
6396,2014_ASt_34_2.txt,B2+,Confusion of categories
6397,2014_ASt_34_2.txt,B2+,Spelling
6398,2014_ASt_34_2.txt,B2+,Inappropriate register
6399,2014_ASt_34_2.txt,B2+,Noun number
6400,2014_ASt_34_2.txt,B2+,Redundant component in clause or sentence
6401,2014_ASt_34_2.txt,B2+,Spelling
6402,2014_ASt_34_2.txt,B2+,Redundant component in clause or sentence
6429,2014_ASt_35_2.txt,B2+,Absence of a component in clause or sentence
6430,2014_ASt_35_2.txt,B2+,Derivation
6431,2014_ASt_35_2.txt,B2+,Spelling
6432,2014_ASt_35_2.txt,B2+,Verb pattern
6433,2014_ASt_35_2.txt,B2+,Punctuation
6434,2014_ASt_35_2.txt,B2+,Word choice
6435,2014_ASt_35_2.txt,B2+,Choice of tense
6436,2014_ASt_35_2.txt,B2+,ÐšÐ¾Ð¼Ð¼ÐµÐ½Ñ‚Ð°Ñ€Ð¸Ð¹
6437,2014_ASt_35_2.txt,B2+,Word choice
6438,2014_ASt_35_2.txt,B2+,Word order
6439,2014_ASt_35_2.txt,B2+,Ð˜ÑÐ¿Ñ€Ð°Ð²Ð»ÐµÐ½Ð¸Ðµ
6440,2014_ASt_35_2.txt,B2+,Referential device
6441,2014_ASt_35_2.txt,B2+,Absence of a component in clause or sentence
6442,2014_ASt_35_2.txt,B2+,Punctuation
6443,2014_ASt_35_2.txt,B2+,Tense form
6444,2014_ASt_35_2.txt,B2+,Prepositions
6445,2014_ASt_35_2.txt,B2+,Word choice
6446,2014_ASt_35_2.txt,B2+,Determiners
6447,2014_ASt_35_2.txt,B2+,ÐšÐ¾Ð¼Ð¼ÐµÐ½Ñ‚Ð°Ñ€Ð¸Ð¹
6448,2014_ASt_35_2.txt,B2+,ÐšÐ¾Ð¼Ð¼ÐµÐ½Ñ‚Ð°Ñ€Ð¸Ð¹
6449,2014_ASt_35_2.txt,B2+,Word choice
6450,2014_ASt_35_2.txt,B2+,Relative clauses
6451,2014_ASt_35_2.txt,B2+,Spelling
6452,2014_ASt_35_2.txt,B2+,Spelling
6453,2014_ASt_35_2.txt,B2+,Spelling
6454,2014_ASt_35_2.txt,B2+,Spelling
6455,2014_ASt_35_2.txt,B2+,Redundant component in clause or sentence
6456,2014_ASt_35_2.txt,B2+,Articles
6457,2014_ASt_35_2.txt,B2+,Redundant component in clause or sentence
6463,2014_ASt_36_2.txt,B1+,Agreement
6464,2014_ASt_36_2.txt,B1+,ÐšÐ¾Ð¼Ð¼ÐµÐ½Ñ‚Ð°Ñ€Ð¸Ð¹
6465,2014_ASt_36_2.txt,B1+,Confusion of categories
6466,2014_ASt_36_2.txt,B1+,Agreement
6467,2014_ASt_36_2.txt,B1+,Word choice
6468,2014_ASt_36_2.txt,B1+,Absence of necessary explanation or detail
6469,2014_ASt_36_2.txt,B1+,Prepositions
6470,2014_ASt_36_2.txt,B1+,ÐšÐ¾Ð¼Ð¼ÐµÐ½Ñ‚Ð°Ñ€Ð¸Ð¹
6471,2014_ASt_36_2.txt,B1+,Word order
6472,2014_ASt_36_2.txt,B1+,Pronouns
6473,2014_ASt_36_2.txt,B1+,Agreement
6474,2014_ASt_36_2.txt,B1+,Word choice
6475,2014_ASt_36_2.txt,B1+,Spelling
6476,2014_ASt_36_2.txt,B1+,Articles
6477,2014_ASt_36_2.txt,B1+,Spelling
6478,2014_ASt_36_2.txt,B1+,Punctuation
6479,2014_ASt_36_2.txt,B1+,Punctuation
6480,2014_ASt_36_2.txt,B1+,Agreement
6481,2014_ASt_36_2.txt,B1+,Word order
6482,2014_ASt_36_2.txt,B1+,Noun number
6490,2014_ASt_37_2.txt,B1+,Punctuation
6491,2014_ASt_37_2.txt,B1+,Noun number
6492,2014_ASt_37_2.txt,B1+,Word choice
6493,2014_ASt_37_2.txt,B1+,Spelling
6494,2014_ASt_37_2.txt,B1+,Spelling
6495,2014_ASt_37_2.txt,B1+,Spelling
6496,2014_ASt_37_2.txt,B1+,Choice of tense
6497,2014_ASt_37_2.txt,B1+,Agreement
6498,2014_ASt_37_2.txt,B1+,Articles
6499,2014_ASt_37_2.txt,B1+,ÐšÐ¾Ð¼Ð¼ÐµÐ½Ñ‚Ð°Ñ€Ð¸Ð¹
6500,2014_ASt_37_2.txt,B1+,Absence of a component in clause or sentence
6501,2014_ASt_37_2.txt,B1+,Spelling
6502,2014_ASt_37_2.txt,B1+,Confusion of categories
6503,2014_ASt_37_2.txt,B1+,Confusion of categories
6504,2014_ASt_37_2.txt,B1+,Articles
6505,2014_ASt_37_2.txt,B1+,Noun number
6506,2014_ASt_37_2.txt,B1+,Choice of tense
6507,2014_ASt_37_2.txt,B1+,Redundant component in clause or sentence
6508,2014_ASt_37_2.txt,B1+,Punctuation
6509,2014_ASt_37_2.txt,B1+,Choice of tense
6510,2014_ASt_37_2.txt,B1+,Punctuation
6511,2014_ASt_37_2.txt,B1+,Capitalisation
6512,2014_ASt_37_2.txt,B1+,Choice of tense
6513,2014_ASt_37_2.txt,B1+,Voice
6514,2014_ASt_37_2.txt,B1+,Word choice
6515,2014_ASt_37_2.txt,B1+,Confusion of categories
6516,2014_ASt_37_2.txt,B1+,Articles
6517,2014_ASt_37_2.txt,B1+,Spelling
6518,2014_ASt_37_2.txt,B1+,Word order
6519,2014_ASt_37_2.txt,B1+,Absence of a component in clause or sentence
6520,2014_ASt_37_2.txt,B1+,Redundant component in clause or sentence
6521,2014_ASt_37_2.txt,B1+,Articles
6522,2014_ASt_37_2.txt,B1+,Spelling
6523,2014_ASt_37_2.txt,B1+,Articles
6524,2014_ASt_37_2.txt,B1+,Articles
6525,2014_ASt_37_2.txt,B1+,Redundant component in clause or sentence
6539,2014_ASt_38_2.txt,B2+,Spelling
6540,2014_ASt_38_2.txt,B2+,Articles
6541,2014_ASt_38_2.txt,B2+,Word choice
6542,2014_ASt_38_2.txt,B2+,Punctuation
6543,2014_ASt_38_2.txt,B2+,Absence of a component in clause or sentence
6544,2014_ASt_38_2.txt,B2+,Negation
6545,2014_ASt_38_2.txt,B2+,Tense form
6546,2014_ASt_38_2.txt,B2+,Choice of tense
6547,2014_ASt_38_2.txt,B2+,Spelling
6548,2014_ASt_38_2.txt,B2+,Spelling
6549,2014_ASt_38_2.txt,B2+,Spelling
6550,2014_ASt_38_2.txt,B2+,Verb pattern
6551,2014_ASt_38_2.txt,B2+,Confusion of categories
6552,2014_ASt_38_2.txt,B2+,ÐšÐ¾Ð¼Ð¼ÐµÐ½Ñ‚Ð°Ñ€Ð¸Ð¹
6553,2014_ASt_38_2.txt,B2+,Absence of a component in clause or sentence
6554,2014_ASt_38_2.txt,B2+,Word order
6555,2014_ASt_38_2.txt,B2+,Word choice
6556,2014_ASt_38_2.txt,B2+,Articles
6557,2014_ASt_38_2.txt,B2+,Noun number
6558,2014_ASt_38_2.txt,B2+,Absence of a component in clause or sentence
6559,2014_ASt_38_2.txt,B2+,Articles
6560,2014_ASt_38_2.txt,B2+,Redundant component in clause or sentence
6561,2014_ASt_38_2.txt,B2+,Articles
6589,2014_ASt_39_2.txt,B1+,Determiners
6590,2014_ASt_39_2.txt,B1+,Pronouns
6591,2014_ASt_39_2.txt,B1+,Punctuation
6592,2014_ASt_39_2.txt,B1+,Determiners
6593,2014_ASt_39_2.txt,B1+,Articles
6594,2014_ASt_39_2.txt,B1+,Noun number
6595,2014_ASt_39_2.txt,B1+,Articles
6596,2014_ASt_39_2.txt,B1+,Determiners
6597,2014_ASt_39_2.txt,B1+,Prepositions
6598,2014_ASt_39_2.txt,B1+,Absence of a component in clause or sentence
6599,2014_ASt_39_2.txt,B1+,Linking device
6600,2014_ASt_39_2.txt,B1+,Pronouns
6601,2014_ASt_39_2.txt,B1+,Conjunctions
6602,2014_ASt_39_2.txt,B1+,Punctuation
6603,2014_ASt_39_2.txt,B1+,Choice of lexical item
6604,2014_ASt_39_2.txt,B1+,Choice of lexical item
6605,2014_ASt_39_2.txt,B1+,"Change, addition, deletion of a part of collocation"
6606,2014_ASt_39_2.txt,B1+,Spelling
6607,2014_ASt_39_2.txt,B1+,Choice of tense
